chrom	start	end	pas	score	strand	polyAsite_exon_idx	nr_polyAsites_on_exon	exon	gene	CF1m25_KD_2	CF1m25_KD_3	CF1m25_OE_1	CF1m25_OE_2	CF1m25_OE_3	CF1m68_KD_1	CF1m68_KD_2	CF1m68_KD_3	CF1m68_OE_1	CF1m68_OE_2	CF1m68_OE_3	WT1_OE	WT2_OE	WT3_OE
17	7311920	7311921	17:+:7311921:+	1	+	1	3	ENST00000416016:6:6:7311822:7312455	ENST00000416016	2044.1878809999998	2040.4905370000001	995.090259	1346.800918	1135.791153	2080.005077	2142.3512170000004	2097.5482460000003	594.362409	1351.244453	1368.151356	1503.332934	1052.789693	1336.017298
17	7312123	7312147	17:+:7312127:+	1	+	2	3	ENST00000416016:6:6:7311822:7312455	ENST00000416016	2429.522404	2804.922928	2250.21502	2441.296169	2276.551239	2378.73635	2536.320656	2373.9927199999997	2823.541327	2262.66529	2559.244858	2439.819672	2791.591199	2926.69739
17	7312422	7312472	17:+:7312461:+	10	+	3	3	ENST00000416016:6:6:7311822:7312455	ENST00000416016	1629.601357	1848.505031	1175.771322	1326.947656	1359.050391	1609.69715	1866.3447859999999	1924.3007120000002	1526.308243	1390.155858	1323.357332	1515.044098	1441.597948	1590.389243
17	74209961	74209968	17:+:74209966:+	2	+	1	2	ENST00000311111:5:5:74209804:74210655	ENST00000311111	9539.731319	9172.388909000001	6828.9521079999995	7733.892039	7533.8141510000005	9476.446299	10208.554562000001	9799.369087000001	8458.817381	7970.462536	7961.306979999999	8102.259815	8199.17698	8289.55192
17	74210631	74210676	17:+:74210654:+	9	+	2	2	ENST00000311111:5:5:74209804:74210655	ENST00000311111	2.649025	4.384692	8.54331	11.300528	11.518022	8.6293	8.294381	9.209522999999999	8.821022	5.699845	6.276993	7.536522	8.81574	7.408061
17	75706731	75706781	17:+:75706756:+	10	+	1	2	ENST00000355423:10:10:75706340:75708054	ENST00000355423	242.37170899999998	265.49025	194.72123100000002	225.39184900000004	234.339384	240.100837	257.275863	244.978604	168.316734	202.994182	222.784681	200.179628	199.853368	218.341052
17	75708018	75708075	17:+:75708058:+	9	+	2	2	ENST00000355423:10:10:75706340:75708054	ENST00000355423	40.552628999999996	41.729843	67.617977	74.863723	82.625146	46.551634	53.40871800000001	46.960628	58.877899	63.963004000000005	68.01695600000001	71.726261	68.084087	73.071198
17	76778697	76778733	17:+:76778724:+	9	+	1	2	ENST00000621483:14:14:76778188:76779254	ENST00000621483	90.20776	85.623805	89.512691	105.83554	107.29846200000001	111.881422	105.07125	103.01169	69.56006	74.42715799999999	75.26562	82.49535999999999	92.861524	96.321903
17	76779157	76779158	17:+:76779158:+	1	+	2	2	ENST00000621483:14:14:76778188:76779254	ENST00000621483	18.289545999999998	18.065682000000002	43.868901	35.848696000000004	39.960871000000004	13.609448	9.74044	9.275683	29.83638	30.890041999999998	33.464341999999995	28.095709999999997	30.199745	26.124964000000002
17	78224666	78224731	17:+:78224696:+	10	+	1	2	ENST00000301633:5:5:78223465:78225636	ENST00000301633	709.473748	717.122887	497.631225	511.762876	477.95029900000003	642.8384639999999	655.856324	651.203251	546.78705	540.1859360000001	509.40813499999996	623.074562	577.763141	632.610778
17	78225601	78225641	17:+:78225634:+	9	+	2	2	ENST00000301633:5:5:78223465:78225636	ENST00000301633	50.556927	45.822849	62.995318000000005	81.360161	77.33256800000001	36.236404	32.877396999999995	33.212503999999996	89.780557	83.765202	85.215529	85.94959899999999	89.252636	95.09007700000001
17	80395274	80395327	17:+:80395306:+	9	+	1	2	ENST00000582970:68:68:80393345:80398786	ENST00000582970	64.281131	63.041702	113.407467	99.612061	106.30848300000001	63.92115	58.551779	56.474488	70.00595799999999	79.797833	82.728052	80.62970200000001	97.475872	80.650346
17	80397736	80397746	17:+:80397746:+	2	+	2	2	ENST00000582970:68:68:80393345:80398786	ENST00000582970	3.8467230000000003	3.123857	4.609414	4.276367	4.721437	3.405135	2.56471	2.977216	2.500905	3.3436779999999997	2.817845	2.937027	3.7345699999999997	2.617629
17	82488229	82488276	17:+:82488276:+	10	+	1	2	ENST00000309794:11:11:82487916:82490537	ENST00000309794	208.96299299999998	198.750728	148.17675	178.024258	178.08194	201.08043	200.265638	216.93984	132.741843	158.971974	179.42873	203.947889	174.124334	188.67459
17	82490517	82490545	17:+:82490537:+	9	+	2	2	ENST00000309794:11:11:82487916:82490537	ENST00000309794	1.817682	1.608975	5.5498400000000006	5.113443	6.625242	4.3590160000000004	3.8743489999999996	4.27396	7.715971000000001	8.523781	7.8899669999999995	9.439124000000001	9.192788	10.710038
17	82602362	82602442	17:+:82602405:+	9	+	1	2	ENST00000335255:9:9:82601303:82604607	ENST00000335255	217.91049900000002	222.06674900000002	101.248152	105.471594	133.590012	289.170274	283.918833	276.193064	99.125024	115.24428600000002	114.657155	150.471832	140.423429	125.88571200000001
17	82604570	82604624	17:+:82604600:+	9	+	2	2	ENST00000335255:9:9:82601303:82604607	ENST00000335255	65.605644	66.711294	119.75203400000001	130.711259	134.38961	45.309369000000004	41.021715	43.652609999999996	122.17600300000001	120.99610600000001	130.087287	127.69601999999999	128.39380400000002	138.20396599999998
17	82942674	82942726	17:+:82942702:+	10	+	1	2	ENST00000355528:39:39:82942449:82945922	ENST00000355528	166.677225	158.47931200000002	98.241437	138.15395800000002	159.424649	185.31920300000002	151.26331100000002	169.145592	123.416762	139.273725	163.532196	175.242607	155.146254	179.89783400000002
17	82945910	82945928	17:+:82945913:+	6	+	2	2	ENST00000355528:39:39:82942449:82945922	ENST00000355528	1.352694	1.5525200000000001	4.662395	5.222626999999999	5.045083999999999	2.56217	2.319152	2.48763	6.1456349999999995	5.925066999999999	6.413027	5.560032	6.5893619999999995	5.543214
17	1517989	1517996	17:-:1517994:-	2	-	2	2	ENST00000313486:12:12:1517718:1520538	ENST00000313486	152.713481	169.883274	173.250371	179.006913	170.885556	100.811961	102.424688	102.08544499999999	188.42091000000002	179.588435	190.75841200000002	174.171238	181.61142900000002	178.802879
17	1520356	1520369	17:-:1520365:-	7	-	1	2	ENST00000313486:12:12:1517718:1520538	ENST00000313486	147.669061	161.311484	105.393975	70.114225	82.510918	203.176751	213.06190299999997	200.360053	68.474396	86.74506	69.474462	104.90173500000002	64.51110899999999	98.032771
17	15976550	15976585	17:-:15976563:-	6	-	2	2	ENST00000399277:5:5:15976560:15978163	ENST00000399277	20.980843	19.307697	36.319	36.449207	39.199349	18.412131	18.253094	16.288682	29.991475	38.963378999999996	34.513746999999995	28.982359999999996	38.458890999999994	26.381594
17	15977722	15977745	17:-:15977728:-	9	-	1	2	ENST00000399277:5:5:15976560:15978163	ENST00000399277	65.309742	67.257028	56.822943	55.647366000000005	33.278515000000006	43.201957	34.991918	46.431345	41.778687	40.124138	36.495955	41.54323	43.432333	51.907754
17	18018005	18018041	17:-:18018027:-	8	-	2	2	ENST00000474627:8:8:18018010:18018686	ENST00000474627	11.878341	12.137880000000001	21.007270000000002	15.376725	19.818611999999998	8.640391000000001	15.388259	11.485439999999999	12.620847	16.215973	18.986447000000002	23.533159	14.884417000000001	20.650184
17	18018242	18018277	17:-:18018265:-	8	-	1	2	ENST00000474627:8:8:18018010:18018686	ENST00000474627	57.672658999999996	50.066403	41.431740000000005	54.773894999999996	62.27346899999999	61.170421999999995	53.299581	64.12262700000001	31.232234000000002	37.369502000000004	49.691245	48.581011	54.492406	48.913734000000005
17	2322713	2322714	17:-:2322714:-	1	-	3	3	ENST00000301364:15:15:2322503:2324374	ENST00000301364	114.936692	116.15668899999999	186.257394	198.350651	180.252278	78.406838	77.909882	81.099377	161.434398	171.13395400000002	173.90964	156.23505500000002	161.502205	162.481192
17	2323564	2323603	17:-:2323583:-	10	-	2	3	ENST00000301364:15:15:2322503:2324374	ENST00000301364	102.691996	101.995829	85.499323	53.882227	65.87165999999999	73.271406	94.34858	82.038854	58.238133	56.236162	38.944565999999995	66.96051999999999	66.198847	76.68113100000001
17	2324013	2324040	17:-:2324018:-	7	-	1	3	ENST00000301364:15:15:2322503:2324374	ENST00000301364	479.896266	521.373696	366.819248	411.877856	395.287077	508.80702699999995	501.11428499999994	486.675653	298.36380299999996	228.374952	303.04469	334.174554	315.642998	322.15655899999996
17	28648344	28648357	17:-:28648346:-	5	-	2	2	ENST00000247020:3:3:28648356:28649276	ENST00000247020	0.0	0.376368	1.033144	0.0	0.0	0.43257399999999996	0.832166	0.211713	0.038774	0.0	0.777337	0.0	1.400464	1.146282
17	28648582	28648602	17:-:28648583:-	9	-	1	2	ENST00000247020:3:3:28648356:28649276	ENST00000247020	181.542765	187.8925	185.92625800000002	188.269342	192.474707	184.365322	191.65749	206.235093	190.883041	181.199638	188.096034	197.944532	204.43180700000002	212.21614300000002
17	31860873	31860929	17:-:31860905:-	9	-	2	2	ENST00000261708:19:19:31860899:31863516	ENST00000261708	4.973967	6.144214	18.291954	16.705128	20.846667	3.360768	3.533297	3.162465	20.317431	19.039907999999997	19.394548999999998	14.537360000000001	14.220094	14.542383
17	31863154	31863179	17:-:31863172:-	9	-	1	2	ENST00000261708:19:19:31860899:31863516	ENST00000261708	299.83301	275.11587099999997	345.666278	333.611237	347.768099	279.808926	248.367589	240.88989300000003	264.940853	258.450731	287.964359	289.398748	307.383852	337.00689900000003
17	32328435	32328464	17:-:32328443:-	9	-	2	2	ENST00000225805:10:10:32328443:32331978	ENST00000225805	9.356131	7.405048	37.934944	34.938829999999996	41.388725	2.6841779999999997	2.346437	2.5405580000000003	24.175417000000003	21.759895	21.687692000000002	25.509649	27.326999	24.054813
17	32331568	32331621	17:-:32331597:-	9	-	1	2	ENST00000225805:10:10:32328443:32331978	ENST00000225805	162.04143100000002	150.74494199999998	219.03986099999997	210.961385	213.188108	184.37641299999999	168.820659	177.508262	149.04619399999999	150.084373	141.455835	162.035221	168.324977	156.818217
17	3802140	3802175	17:-:3802159:-	9	-	3	3	ENST00000389005:13:13:3802165:3813279	ENST00000389005	8.975686	8.628245	9.205582000000001	7.133344999999999	10.642271000000001	10.11558	11.950455999999999	10.08284	6.358891000000001	6.9299029999999995	7.540164999999999	8.848025	10.359841000000001	9.033386
17	3806739	3806765	17:-:3806740:-	9	-	2	3	ENST00000389005:13:13:3802165:3813279	ENST00000389005	29.702899	29.893058	76.042078	70.914907	78.30350899999999	7.697602000000001	6.166217	6.814518	79.117783	78.758347	80.74584399999999	68.308966	70.005236	64.054921
17	3812226	3812266	17:-:3812250:-	8	-	1	3	ENST00000389005:13:13:3802165:3813279	ENST00000389005	44.667072999999995	45.455890000000004	32.583785	34.156346	48.299538	76.709816	82.34355500000001	76.798953	35.032059000000004	51.125359	38.458729999999996	46.105781	47.095084	49.016386
17	38733890	38733920	17:-:38733898:-	9	-	2	2	ENST00000616199:12:12:38733898:38735600	ENST00000616199	19.092708	21.867002	68.863049	68.312692	70.040994	32.043762	37.870396	36.533753999999995	51.355796999999995	55.110053	50.993284	51.314848	63.326101	55.722991
17	38734974	38735007	17:-:38734984:-	6	-	1	2	ENST00000616199:12:12:38733898:38735600	ENST00000616199	126.462769	154.72503799999998	79.803783	101.595567	122.738322	134.974227	161.644928	156.389873	84.875681	115.867977	123.751993	136.174607	118.05191699999999	132.181709
17	38800424	38800469	17:-:38800444:-	9	-	2	2	ENST00000614790:10:10:38800434:38802206	ENST00000614790	19.726782999999998	19.589973999999998	31.23275	28.551575	33.963885	20.386443	18.962482	18.498438	22.779563	28.412602000000003	26.079644000000002	24.198145999999998	25.477669	30.829852000000002
17	38801473	38801493	17:-:38801475:-	1	-	1	2	ENST00000614790:10:10:38800434:38802206	ENST00000614790	48.682882	43.385864	54.86261700000001	57.503491000000004	51.478893	47.095124	51.567038000000004	53.62959300000001	47.148848	38.374338	50.721216	44.01846	49.536919	45.457778999999995
17	38848874	38848875	17:-:38848875:-	1	-	2	2	ENST00000479035:5:5:38847867:38850214	ENST00000479035	18.543176000000003	18.385595000000002	71.326701	62.071016	68.422759	24.068869	25.633456	25.379116	73.14663	71.499274	67.395087	59.885794	58.765616	59.024967000000004
17	38850049	38850096	17:-:38850069:-	10	-	1	2	ENST00000479035:5:5:38847867:38850214	ENST00000479035	13183.211764	12922.862098	13178.551699	12823.296775	12098.377535	14561.943303999999	15872.661612	14895.119875	10830.431572	10228.727337999999	10015.185854000001	10725.985399	11186.958795	11097.018876
17	41866894	41866943	17:-:41866897:-	10	-	2	2	ENST00000353196:28:28:41866931:41867904	ENST00000353196	517.884414	521.1196480000001	717.9558940000001	706.910801	686.3979320000001	532.221489	512.9010360000001	520.311583	617.4133879999999	569.8978940000001	544.621484	643.3382	651.933859	668.248171
17	41867561	41867589	17:-:41867574:-	8	-	1	2	ENST00000353196:28:28:41866931:41867904	ENST00000353196	833.2734009999999	940.1305560000001	550.096418	563.443229	523.3370160000001	757.049131	790.217105	804.086625	349.118607	367.977847	416.555273	518.5422639999999	528.459633	524.569425
17	43800789	43800830	17:-:43800814:-	8	-	2	2	ENST00000398393:18:18:43800799:43801877	ENST00000398393	4.339892	2.61576	7.841301	9.753757	9.880749	4.2481	2.087237	3.5197309999999997	11.050511	11.243768	12.223619	9.771618	10.557343	8.588560000000001
17	43801419	43801459	17:-:43801445:-	6	-	1	2	ENST00000398393:18:18:43800799:43801877	ENST00000398393	38.129053000000006	37.081694	52.544665	40.579995000000004	59.493913	34.273183	35.537601	32.947862	55.446425	63.668482999999995	73.244545	46.308972	59.070845	55.48346899999999
17	44205026	44205043	17:-:44205027:-	9	-	2	2	ENST00000302904:21:21:44205033:44207367	ENST00000302904	67.28242	71.17125899999999	79.220984	77.902673	71.011935	53.395179000000006	51.007713	51.340444	80.901374	81.39171	78.530434	77.711146	86.846711	85.714517
17	44206582	44206602	17:-:44206594:-	6	-	1	2	ENST00000302904:21:21:44205033:44207367	ENST00000302904	162.802321	168.048478	136.44128999999998	144.104477	158.60601200000002	161.949107	179.65246499999998	182.47028999999998	106.724674	146.671396	122.99408999999999	140.51549599999998	126.957431	135.979837
17	44849941	44849958	17:-:44849950:-	7	-	3	3	ENST00000426333:28:28:44849943:44851369	ENST00000426333	3.6635449999999996	6.19126	11.748706	8.771102	9.442874	5.645647	5.183987999999999	4.260728	11.069898	8.385183	9.638974000000001	8.737193	10.9703	13.310557999999999
17	44850797	44850842	17:-:44850810:-	9	-	2	3	ENST00000426333:28:28:44849943:44851369	ENST00000426333	383.75638100000003	416.997338	299.399952	310.846405	315.21303	276.57016600000003	236.63540600000002	227.829837	365.6556	367.024985	367.27213	397.570004	436.388115	436.57945199999995
17	44851050	44851051	17:-:44851051:-	2	-	1	3	ENST00000426333:28:28:44849943:44851369	ENST00000426333	277.11902799999996	300.915923	187.091857	245.590861	196.26328	155.837611	207.482295	217.310338	163.082281	185.704075	167.088511	258.827807	205.544996	246.142667
17	4538890	4538942	17:-:4538906:-	9	-	2	2	ENST00000254718:26:26:4538902:4539967	ENST00000254718	243.75258399999998	253.371188	224.62943700000002	246.75548799999999	273.72911400000004	218.92688700000002	231.560555	244.436089	234.19329100000002	241.749665	270.843519	244.62294100000003	243.950023	276.373715
17	4539324	4539348	17:-:4539346:-	2	-	1	2	ENST00000254718:26:26:4538902:4539967	ENST00000254718	50.768285	78.18111999999999	124.91775600000001	105.107648	121.19623999999999	67.304101	79.887982	65.961885	62.697111	75.43199399999999	76.78142700000001	84.065469	108.89503899999998	90.077232
17	4669776	4669779	17:-:4669777:-	6	-	2	2	ENST00000572293:17:17:4669774:4671531	ENST00000572293	1.493599	0.7245090000000001	5.86773	5.2772190000000005	6.035063	1.68593	1.2277870000000002	1.72017	4.0518540000000005	5.821118	4.936088	3.7128449999999997	3.932071	3.7639110000000002
17	4671362	4671421	17:-:4671385:-	6	-	1	2	ENST00000572293:17:17:4669774:4671531	ENST00000572293	298.17032400000005	318.633464	276.869457	296.033797	320.10580899999997	304.77621899999997	320.124896	314.724861	232.31276499999998	245.59576099999998	257.006927	276.26525	279.895261	284.500341
17	47117691	47117723	17:-:47117705:-	7	-	2	2	ENST00000066544:19:19:47117703:47121017	ENST00000066544	76.27219699999999	72.761415	164.005053	142.86706	140.862548	26.36484	23.559860999999998	25.65699	164.90464599999999	166.300346	156.847101	165.858898	156.905811	159.213433
17	47120415	47120459	17:-:47120436:-	9	-	1	2	ENST00000066544:19:19:47117703:47121017	ENST00000066544	143.34325900000002	170.062049	85.36686800000001	102.978563	92.962809	234.898856	252.010023	239.090331	83.615535	94.87037099999999	85.33213	132.905086	136.311811	120.633346
17	48930049	48930073	17:-:48930050:-	6	-	2	2	ENST00000502492:8:8:48929316:48930612	ENST00000502492	8.383883	9.27748	14.490513	13.848151000000001	15.896773999999999	18.922345999999997	24.296533	8.428831	21.364322	12.16198	14.050360000000001	18.933664	15.925787	23.883726
17	48930339	48930380	17:-:48930371:-	10	-	1	2	ENST00000502492:8:8:48929316:48930612	ENST00000502492	536.188051	544.426259	441.086437	460.774021	497.44526500000006	515.007256	545.819359	516.858012	434.401412	484.712062	480.510645	521.368459	493.32235499999996	562.242752
17	49404044	49404060	17:-:49404053:-	9	-	2	2	ENST00000617874:7:7:49404049:49405204	ENST00000617874	182.331837	201.055984	152.878882	162.829507	142.138097	172.696911	183.554098	185.050544	203.387567	206.060664	212.484971	241.03939900000003	220.30372999999997	257.383074
17	49404836	49404878	17:-:49404845:-	9	-	1	2	ENST00000617874:7:7:49404049:49405204	ENST00000617874	1375.647208	1439.797207	930.1875980000001	1162.15284	1167.641815	1501.387238	1579.4246970000002	1601.623374	875.7820949999999	1008.4568029999999	1038.754954	1304.039956	1220.055346	1368.5922369999998
17	49598872	49598910	17:-:49598886:-	8	-	2	2	ENST00000393328:11:11:49598884:49600522	ENST00000393328	3.917175	3.980096	6.066412000000001	9.389811	12.013011	6.677169999999999	7.148446000000001	6.602805	10.817869	13.010893	9.541807	7.739712	12.406673	12.455123
17	49599265	49599289	17:-:49599285:-	6	-	1	2	ENST00000393328:11:11:49598884:49600522	ENST00000393328	146.527725	142.700068	193.992731	162.410969	176.273325	156.76930900000002	150.253797	146.677532	127.972675	123.612144	135.003941	160.33581	150.747361	155.09024
17	49700925	49700950	17:-:49700926:-	8	-	2	2	ENST00000240333:9:9:49700943:49701510	ENST00000240333	7.989347	8.09192	20.040353	18.033532	21.474923	13.520715	19.890143	17.029678	16.091095000000003	11.711536	18.733813	21.75986	11.616667999999999	14.952992000000002
